"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-04-25","3.80",,"0.00","0.0","0.0","40","55","23","  100","   90","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-04-26","7.38",,"0.00","0.0","0.0","44","60","27","   20","  350","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-04-27","5.82",,"0.24","0.0","0.0","41","54","25","  110","  210","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-04-28","6.93",,"0.00","0.0","0.0","46","55","41","  120","  130","17.0","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-04-29","11.63",,"1.85","0.0","0.0","44","47","41","   60","   50","28.0","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-04-30","9.62",,"0.22","0.0","0.0","43","45","41","  350","  350","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-01","5.14",,"0.00","0.0","0.0","49","66","35","   20","  130","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-02","4.70",,"0.05","0.0","0.0","51","70","39","  280","  320","17.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-03","12.08",,"0.00","0.0","0.0","53","65","40","  340","  340","28.0","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-04","11.86",,"0.00","0.0","0.0","42","49","35","   20","   10","21.9","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-05","5.37",,"0.00","0.0","0.0","40","49","30","  350","   40","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-06","6.26",,"0.00","0.0","0.0","44","62","27","  340","  350","17.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-07","10.96",,"0.00","0.0","0.0","46","52","30","  320","  320","25.1","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-08","11.86",,"0.01","0.0","0.0","32","39","28","  330","  330","25.9","44.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-09","7.61",,"0.01","0.0","0.0","33","45","27","  270","  300","18.1","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-10","6.04",,"0.00","0.0","0.0","37","45","25","  330","  340","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-11","8.72",,"0.00","0.0","0.0","39","47","26","  320","  330","19.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-12","8.50",,"0.00","0.0","0.0","37","48","22","  330","  320","23.0","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-13","7.38",,"0.00","0.0","0.0","38","51","20","  130","  100","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-14","6.26",,"0.02","0.0","0.0","46","55","42","  170","  160","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-15","5.82",,"0.01","0.0","0.0","54","69","46","   30","   60","19.9","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-16","6.71",,"0.00","0.0","0.0","50","59","38","   80","  110","15.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-17","8.50",,"0.68","0.0","0.0","48","57","39","   90","   90","17.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-18","14.54",,"0.56","0.0","0.0","51","57","46","   70","   30","23.9","38.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-19","12.08",,"0.00","0.0","0.0","53","61","47","   70","   70","21.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-20","6.26",,"0.00","0.0","0.0","56","70","40","  140","  120","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-21","5.82",,"0.00","0.0","0.0","54","70","35","  130","  130","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-22","4.25",,"0.00","0.0","0.0","61","76","43","  120","  120","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-23","5.82",,"0.00","0.0","0.0","62","76","47","  110","  110","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-24","4.70",,"0.14","0.0","0.0","60","73","55","  120","  120","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-25","4.92",,"0.00","0.0","0.0","63","75","52","  120","  120","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-26","4.70",,"0.07","0.0","0.0","70","87","55","  340","  100","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-27","5.82",,"0.00","0.0","0.0","74","90","60","  170","  170","21.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-28","7.61",,"0.31","0.0","0.0","72","82","62","  160","  160","21.0","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-29","4.70",,"0.47","0.0","0.0","65","70","56","  360","  360","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-30","10.51",,"0.02","0.0","0.0","56","61","40","  340","  330","21.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-05-31","6.49",,"0.00","0.0","0.0","50","67","36","  320","  300","17.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-01","6.71",,"0.06","0.0","0.0","59","78","37","  220","  220","15.0","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-02","5.82",,"0.07","0.0","0.0","69","92","55","  360","  300","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-03","6.49",,"0.00","0.0","0.0","72","84","59","  330","  320","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-04","5.37",,"0.00","0.0","0.0","67","76","54","  130","  100","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-05","2.91",,"0.16","0.0","0.0","63","80","49","  330","  120","12.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-06","9.62",,"0.00","0.0","0.0","62","72","51","  350","   10","21.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-07","4.03",,"0.00","0.0","0.0","55","62","41","  100","  110","12.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-08","5.37",,"0.00","0.0","0.0","58","75","46","  100","  100","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-09","7.16",,"0.00","0.0","0.0","69","88","52","  130","  140","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-10","14.32",,"0.70","0.0","0.0","73","90","61","  240","  220","23.9","40.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-11","12.08",,"0.06","0.0","0.0","63","74","48","  350","  260","23.9","38.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-12","10.51",,"0.00","0.0","0.0","53","65","44","  360","  350","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-13","5.14",,"0.00","0.0","0.0","53","66","40","  120","  110","15.0","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-14","4.47",,"0.00","0.0","0.0","55","68","38","  120","  110","16.1","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-15","5.37",,"0.00","0.0","0.0","54","70","36","  120","  150","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-16","5.37",,"0.00","0.0","0.0","60","81","39","  120","   90","17.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-17","4.92",,"0.00","0.0","0.0","67","84","47","  120","  130","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-18","4.25",,"0.00","0.0","0.0","68","85","48","  110","  110","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-19","3.58",,"0.00","0.0","0.0","71","88","52","  100","   90","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-20","3.58",,"0.00","0.0","0.0","72","88","56","  310","  320","15.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-21","6.93",,"0.02","0.0","0.0","73","81","57","   10","   20","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-22","4.25",,"0.12","0.0","0.0","67","81","51","  110","  110","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-23","8.05",,"1.15","0.0","0.0","68","79","57","  320","  320","23.0","38.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-24","9.40",,"0.03","0.0","0.0","60","70","53","  270","  290","19.9","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-25","5.59",,"0.00","0.0","0.0","66","82","50","  270","  320","17.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-26","5.37",,"0.00","0.0","0.0","71","86","53","  230","  220","15.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-27","7.61",,"0.00","0.0","0.0","76","85","64","  320","  290","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-28","3.80",,"0.00","0.0","0.0","72","85","59","  110","  160","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-29","3.58",,"0.00","0.0","0.0","72","87","55","  100","  100","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-06-30","3.80",,"0.00","0.0","0.0","72","86","53","  120","  100","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-01","3.36",,"0.00","0.0","0.0","72","88","56","   90","   90","10.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-02","4.70",,"0.00","0.0","0.0","77","94","60","  320","  320","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-03","6.26",,"0.00","0.0","0.0","80","90","68","  350","   10","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-04","3.80",,"0.00","0.0","0.0","76","88","58","  110","  120","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-05","3.58",,"0.00","0.0","0.0","72","91","57","  120","  110","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-06","4.70",,"0.00","0.0","0.0","75","90","58","  120","  120","15.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-07","4.92",,"0.00","0.0","0.0","78","93","67","  120","  280","13.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-08","4.92",,"0.00","0.0","0.0","77","91","63","  110","  130","15.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-09","4.70",,"0.08","0.0","0.0","78","96","63","   30","   20","19.9","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-10","4.03",,"1.29","0.0","0.0","75","85","67","  330","  320","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-11","9.17",,"0.00","0.0","0.0","73","84","62","  320","  300","21.0","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-12","9.17",,"0.00","0.0","0.0","67","75","58","  330","  350","21.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-13","8.28",,"0.00","0.0","0.0","69","79","57","  340","   10","23.0","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-14","5.37",,"0.00","0.0","0.0","66","78","52","  110","  120","15.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-15","7.61",,"0.95","0.0","0.0","73","84","64","  260","  260","21.0","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-16","4.92",,"0.04","0.0","0.0","71","81","60","  360","  360","10.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-17","5.14",,"0.00","0.0","0.0","72","90","55","  270","  220","16.1","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-18","7.38",,"0.41","0.0","0.0","72","89","61","  310","  300","30.0","53.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-19","8.72",,"1.02","0.0","0.0","75","86","67","  330","  320","28.0","38.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-20","6.26",,"0.00","0.0","0.0","69","73","53","  310","  310","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-21","4.03",,"0.00","0.0","0.0","62","75","51","  100","   90","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-22","7.38",,"0.71","0.0","0.0","64","74","57","   40","   40","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-23","4.25",,"0.00","0.0","0.0","67","79","56","   40","   40","12.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-24","3.80",,"0.00","0.0","0.0","68","82","53","  140","  100","10.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-25","5.37",,"0.00","0.0","0.0","72","90","54","  190","  170","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-26","6.71",,"3.59","0.0","0.0","80","88","72","  250","  240","21.9","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-27","5.14",,"0.00","0.0","0.0","77","83","66","  280","  290","14.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-28","6.26",,"0.01","0.0","0.0","72","83","61","  240","  260","19.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-29","5.14",,"0.00","0.0","0.0","71","81","63","  330","  350","15.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-30","6.26",,"0.00","0.0","0.0","69","79","58","  360","  340","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-07-31","4.70",,"0.00","0.0","0.0","69","80","57","   30","   30","13.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-01","3.13",,"0.00","0.0","0.0","69","81","54","  100","  120","12.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-02","7.38",,"0.09","0.0","0.0","69","74","63","  330","  330","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-03","7.38",,"0.26","0.0","0.0","62","63","58","   10","   10","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-04","8.50",,"0.04","0.0","0.0","61","69","55","  350","  360","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-05","4.92",,"0.00","0.0","0.0","62","74","51","  280","  330","14.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-06","3.80",,"0.00","0.0","0.0","64","80","49","   90","  100","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-07","3.13",,"0.00","0.0","0.0","67","80","54","  130","   80","13.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-08","6.49",,"0.00","0.0","0.0","67","83","52","  170","  210","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-09","4.92",,"0.04","0.0","0.0","74","87","61","  190","  200","31.1","46.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-10","6.49",,"0.39","0.0","0.0","76","91","68","  270","  250","16.1","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-11","6.04",,"0.08","0.0","0.0","73","82","56","  340","  330","21.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-12","4.25",,"0.00","0.0","0.0","71","86","56","  120","  120","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-13","2.91",,"0.00","0.0","0.0","69","84","56","  110","  120","10.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-14","5.82",,"0.00","0.0","0.0","71","83","58","  130","  140","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-15","6.26",,"0.00","0.0","0.0","72","84","58","  170","  150","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-16","5.59",,"0.73","0.0","0.0","71","81","61","  330","  320","18.1","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-17","5.59",,"0.09","0.0","0.0","67","77","55","  340","  330","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-18","8.72",,"0.00","0.0","0.0","63","71","54","  350","  360","19.9","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-19","4.92",,"0.00","0.0","0.0","61","73","50","  130","  100","12.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-20","6.93",,"0.37","0.0","0.0","69","87","55","  260","  230","17.0","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-21","2.01",,"0.10","0.0","0.0","69","79","60","  130","  140","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-22","3.13",,"0.00","0.0","0.0","68","79","57","  170","  150","10.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-23","4.03",,"0.17","0.0","0.0","73","86","64","  170","  230","14.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-24","4.47",,"0.00","0.0","0.0","74","88","62","  270","  270","15.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-25","7.61",,"0.00","0.0","0.0","74","82","60","  320","  320","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-26","6.71",,"0.78","0.0","0.0","66","71","60","  350","  360","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-27","6.49",,"0.00","0.0","0.0","73","81","60","  320","  320","17.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-28","6.49",,"0.24","0.0","0.0","66","73","59","  120","  110","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-29","10.74",,"0.13","0.0","0.0","65","72","57","  350","  350","23.9","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-30","4.47",,"0.00","0.0","0.0","61","68","50","  130","  290","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-08-31","6.71",,"0.00","0.0","0.0","61","76","47","  150","  160","21.9","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-01","3.13",,"0.00","0.0","0.0","65","75","58","   40","   60","8.9","12.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-02","6.93",,"0.46","0.0","0.0","65","77","52","  240","  260","19.9","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-03","7.61",,"0.47","0.0","0.0","63","81","48","  280","  300","21.9","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-04","7.16",,"0.00","0.0","0.0","60","70","49","  270","  280","21.0","36.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-05","5.14",,"0.00","0.0","0.0","58","72","46","  330","  300","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-06","11.18",,"0.00","0.0","0.0","56","73","40","  170","  170","29.1","40.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-07","7.61",,"0.00","0.0","0.0","66","68","51","  320","  320","21.9","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-08","5.37",,"0.02","0.0","0.0","54","56","49","   30","   40","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-09","7.16",,"0.24","0.0","0.0","53","57","50","   50","   40","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-10","4.92",,"0.19","0.0","0.0","53","58","41","   20","   20","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-11","2.46",,"0.00","0.0","0.0","50","65","36","  120","  130","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-12","6.04",,"0.06","0.0","0.0","54","64","44","  120","  130","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-13","8.95",,"0.01","0.0","0.0","64","70","51","  290","  270","17.0","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-14","3.36",,"0.00","0.0","0.0","53","61","39","   50","   40","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-15","10.74",,"0.00","0.0","0.0","55","75","38","  220","  240","23.0","38.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-16","8.95",,"0.00","0.0","0.0","67","75","48","  230","  220","19.9","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-17","6.93",,"0.00","0.0","0.0","52","60","39","  350","  350","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-18","4.70",,"0.00","0.0","0.0","46","57","34","   30","   10","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-19","4.70",,"0.00","0.0","0.0","44","61","28","  120","  130","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-20","6.26",,"0.00","0.0","0.0","53","68","34","  110","  170","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-21","6.71",,"0.00","0.0","0.0","54","70","39","  190","  190","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-22","5.37",,"0.00","0.0","0.0","61","79","46","  360","  220","14.1","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-23","2.46",,"0.00","0.0","0.0","60","79","44","   90","  110","10.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-24","4.25",,"0.00","0.0","0.0","56","64","47","   80","   80","12.1","14.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020-09-25","7.83",,"0.00","0.0","0.0","65","80","57","  180","  180","17.0","25.1"
